"","Artist","Song","Album","Year","Sales","word","n","duration_ms","popularity","speechiness","danceability","tempo"
"36017","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"devoted",1,723573,63,0.398,0.654,110.699
"36018","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"piru",2,723573,63,0.398,0.654,110.699
"36019","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"forever",20,723573,63,0.398,0.654,110.699
"36020","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"push",15,723573,63,0.398,0.654,110.699
"36021","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"love",218,723573,63,0.398,0.654,110.699
"36022","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"story",9,723573,63,0.398,0.654,110.699
"36023","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"album",5,723573,63,0.398,0.654,110.699
"36024","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"drop",11,723573,63,0.398,0.654,110.699
"36025","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"hope",30,723573,63,0.398,0.654,110.699
"36026","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"wrote",14,723573,63,0.398,0.654,110.699
"36027","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"song",36,723573,63,0.398,0.654,110.699
"36028","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"sister",6,723573,63,0.398,0.654,110.699
"36029","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"tape",4,723573,63,0.398,0.654,110.699
"36030","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"called",13,723573,63,0.398,0.654,110.699
"36031","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"section",10,723573,63,0.398,0.654,110.699
"36032","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"message",11,723573,63,0.398,0.654,110.699
"36033","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"resembled",4,723573,63,0.398,0.654,110.699
"36034","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"crazy",17,723573,63,0.398,0.654,110.699
"36035","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"hearin",3,723573,63,0.398,0.654,110.699
"36036","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"doubted",1,723573,63,0.398,0.654,110.699
"36037","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"ignorance",2,723573,63,0.398,0.654,110.699
"36038","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"blast",2,723573,63,0.398,0.654,110.699
"36039","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"judgin",1,723573,63,0.398,0.654,110.699
"36040","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"past",18,723573,63,0.398,0.654,110.699
"36041","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"completely",5,723573,63,0.398,0.654,110.699
"36042","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"future",14,723573,63,0.398,0.654,110.699
"36043","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"askin",16,723573,63,0.398,0.654,110.699
"36044","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"forty",7,723573,63,0.398,0.654,110.699
"36045","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"dollars",11,723573,63,0.398,0.654,110.699
"36046","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"suck",4,723573,63,0.398,0.654,110.699
"36047","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"swallow",4,723573,63,0.398,0.654,110.699
"36048","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"parking",4,723573,63,0.398,0.654,110.699
"36049","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"gonzales",2,723573,63,0.398,0.654,110.699
"36050","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"park",13,723573,63,0.398,0.654,110.699
"36051","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"married",4,723573,63,0.398,0.654,110.699
"36052","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"father",11,723573,63,0.398,0.654,110.699
"36053","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"bounce",4,723573,63,0.398,0.654,110.699
"36054","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"cadence",1,723573,63,0.398,0.654,110.699
"36055","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"tinklin",1,723573,63,0.398,0.654,110.699
"36056","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"keys",10,723573,63,0.398,0.654,110.699
"36057","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"matter",18,723573,63,0.398,0.654,110.699
"36058","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"favorite",14,723573,63,0.398,0.654,110.699
"36059","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"cousin",18,723573,63,0.398,0.654,110.699
"36060","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"named",2,723573,63,0.398,0.654,110.699
"36061","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"david",1,723573,63,0.398,0.654,110.699
"36062","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"week",5,723573,63,0.398,0.654,110.699
"36063","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"girl",28,723573,63,0.398,0.654,110.699
"36064","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"damaged",1,723573,63,0.398,0.654,110.699
"36065","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"system",9,723573,63,0.398,0.654,110.699
"36066","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"foster",1,723573,63,0.398,0.654,110.699
"36067","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"homes",2,723573,63,0.398,0.654,110.699
"36068","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"miss",15,723573,63,0.398,0.654,110.699
"36069","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"hormones",2,723573,63,0.398,0.654,110.699
"36070","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"denim",1,723573,63,0.398,0.654,110.699
"36071","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"family",26,723573,63,0.398,0.654,110.699
"36072","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"gene",1,723573,63,0.398,0.654,110.699
"36073","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"women",19,723573,63,0.398,0.654,110.699
"36074","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"woman",27,723573,63,0.398,0.654,110.699
"36075","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"leader",3,723573,63,0.398,0.654,110.699
"36076","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"learn",4,723573,63,0.398,0.654,110.699
"36077","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"somethin",25,723573,63,0.398,0.654,110.699
"36078","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"beat",18,723573,63,0.398,0.654,110.699
"36079","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"taught",11,723573,63,0.398,0.654,110.699
"36080","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"time",97,723573,63,0.398,0.654,110.699
"36081","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"tossed",4,723573,63,0.398,0.654,110.699
"36082","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"exhausted",2,723573,63,0.398,0.654,110.699
"36083","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"loss",3,723573,63,0.398,0.654,110.699
"36084","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"died",5,723573,63,0.398,0.654,110.699
"36085","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"vain",5,723573,63,0.398,0.654,110.699
"36086","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"tryna",31,723573,63,0.398,0.654,110.699
"36087","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"gain",4,723573,63,0.398,0.654,110.699
"36088","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"pumps",1,723573,63,0.398,0.654,110.699
"36089","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"walk",19,723573,63,0.398,0.654,110.699
"36090","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"wait",20,723573,63,0.398,0.654,110.699
"36091","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"rebuttal",1,723573,63,0.398,0.654,110.699
"36092","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"late",12,723573,63,0.398,0.654,110.699
"36093","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"date",2,723573,63,0.398,0.654,110.699
"36094","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"attention",6,723573,63,0.398,0.654,110.699
"36095","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"bring",16,723573,63,0.398,0.654,110.699
"36096","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"mention",7,723573,63,0.398,0.654,110.699
"36097","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"physically",1,723573,63,0.398,0.654,110.699
"36098","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"approval",1,723573,63,0.398,0.654,110.699
"36099","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"waste",4,723573,63,0.398,0.654,110.699
"36100","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"straight",15,723573,63,0.398,0.654,110.699
"36101","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"live",74,723573,63,0.398,0.654,110.699
"36102","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"fade",6,723573,63,0.398,0.654,110.699
"36103","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"fate",6,723573,63,0.398,0.654,110.699
"36104","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"grind",3,723573,63,0.398,0.654,110.699
"36105","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"cake",1,723573,63,0.398,0.654,110.699
"36106","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"tryin",3,723573,63,0.398,0.654,110.699
"36107","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"eyein",1,723573,63,0.398,0.654,110.699
"36108","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"male",2,723573,63,0.398,0.654,110.699
"36109","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"gender",2,723573,63,0.398,0.654,110.699
"36110","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"intentions",4,723573,63,0.398,0.654,110.699
"36111","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"buyin",1,723573,63,0.398,0.654,110.699
"36112","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"lyin",4,723573,63,0.398,0.654,110.699
"36113","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"talkin",45,723573,63,0.398,0.654,110.699
"36114","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"sell",7,723573,63,0.398,0.654,110.699
"36115","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"ignore",3,723573,63,0.398,0.654,110.699
"36116","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"glory",3,723573,63,0.398,0.654,110.699
"36117","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"mirror",17,723573,63,0.398,0.654,110.699
"36118","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"scared",7,723573,63,0.398,0.654,110.699
"36119","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"passin",4,723573,63,0.398,0.654,110.699
"36120","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"hear",30,723573,63,0.398,0.654,110.699
"36121","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"heaven",11,723573,63,0.398,0.654,110.699
"36122","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"loud",9,723573,63,0.398,0.654,110.699
"36123","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"water",18,723573,63,0.398,0.654,110.699
"36124","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"holy",5,723573,63,0.398,0.654,110.699
"36125","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"ghost",7,723573,63,0.398,0.654,110.699
"36126","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"drown",5,723573,63,0.398,0.654,110.699
"36127","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"jesus",19,723573,63,0.398,0.654,110.699
"36128","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"raps",1,723573,63,0.398,0.654,110.699
"36129","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"lifeline",2,723573,63,0.398,0.654,110.699
"36130","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"reekin",2,723573,63,0.398,0.654,110.699
"36131","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"scent",1,723573,63,0.398,0.654,110.699
"36132","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"reaper",2,723573,63,0.398,0.654,110.699
"36133","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"ensurin",1,723573,63,0.398,0.654,110.699
"36134","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"allegiance",3,723573,63,0.398,0.654,110.699
"36135","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"doomed",2,723573,63,0.398,0.654,110.699
"36136","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"womb",3,723573,63,0.398,0.654,110.699
"36137","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"mother",13,723573,63,0.398,0.654,110.699
"36138","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"blessed",7,723573,63,0.398,0.654,110.699
"36139","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"moons",1,723573,63,0.398,0.654,110.699
"36140","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"suffer",4,723573,63,0.398,0.654,110.699
"36141","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"glass",2,723573,63,0.398,0.654,110.699
"36142","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"tougher",1,723573,63,0.398,0.654,110.699
"36143","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"watch",36,723573,63,0.398,0.654,110.699
"36144","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"stomach",3,723573,63,0.398,0.654,110.699
"36145","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"knots",1,723573,63,0.398,0.654,110.699
"36146","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"infatuated",1,723573,63,0.398,0.654,110.699
"36147","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"death",10,723573,63,0.398,0.654,110.699
"36148","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"imagination",2,723573,63,0.398,0.654,110.699
"36149","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"surely",6,723573,63,0.398,0.654,110.699
"36150","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"aggravation",1,723573,63,0.398,0.654,110.699
"36151","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"threats",3,723573,63,0.398,0.654,110.699
"36152","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"tongue",3,723573,63,0.398,0.654,110.699
"36153","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"mighty",1,723573,63,0.398,0.654,110.699
"36154","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"powerful",1,723573,63,0.398,0.654,110.699
"36155","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"list",4,723573,63,0.398,0.654,110.699
"36156","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"favorites",1,723573,63,0.398,0.654,110.699
"36157","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"vouch",1,723573,63,0.398,0.654,110.699
"36158","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"dreamer",1,723573,63,0.398,0.654,110.699
"36159","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"sleep",15,723573,63,0.398,0.654,110.699
"36160","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"schema",1,723573,63,0.398,0.654,110.699
"36161","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"wonderin",3,723573,63,0.398,0.654,110.699
"36162","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"rest",5,723573,63,0.398,0.654,110.699
"36163","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"situation",1,723573,63,0.398,0.654,110.699
"36164","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"pulled",4,723573,63,0.398,0.654,110.699
"36165","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"direction",3,723573,63,0.398,0.654,110.699
"36166","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"speak",10,723573,63,0.398,0.654,110.699
"36167","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"realer",2,723573,63,0.398,0.654,110.699
"36168","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"screen",3,723573,63,0.398,0.654,110.699
"36169","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"means",7,723573,63,0.398,0.654,110.699
"36170","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"offend",3,723573,63,0.398,0.654,110.699
"36171","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"personal",6,723573,63,0.398,0.654,110.699
"36172","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"cursin",1,723573,63,0.398,0.654,110.699
"36173","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"twenty",34,723573,63,0.398,0.654,110.699
"36174","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"generations",3,723573,63,0.398,0.654,110.699
"36175","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"soul",26,723573,63,0.398,0.654,110.699
"36176","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"happen",3,723573,63,0.398,0.654,110.699
"36177","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"continue",4,723573,63,0.398,0.654,110.699
"36178","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"rappin",4,723573,63,0.398,0.654,110.699
"36179","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"steady",2,723573,63,0.398,0.654,110.699
"36180","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"bein",8,723573,63,0.398,0.654,110.699
"36181","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"distracted",2,723573,63,0.398,0.654,110.699
"36182","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"money",72,723573,63,0.398,0.654,110.699
"36183","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"drugs",9,723573,63,0.398,0.654,110.699
"36184","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"count",20,723573,63,0.398,0.654,110.699
"36185","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"lives",12,723573,63,0.398,0.654,110.699
"36186","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"songs",5,723573,63,0.398,0.654,110.699
"36187","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"weak",5,723573,63,0.398,0.654,110.699
"36188","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"pray",38,723573,63,0.398,0.654,110.699
"36189","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"strong",12,723573,63,0.398,0.654,110.699
"36190","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"fightin",4,723573,63,0.398,0.654,110.699
"36191","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"rights",2,723573,63,0.398,0.654,110.699
"36192","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"wrong",22,723573,63,0.398,0.654,110.699
"36193","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"worth",9,723573,63,0.398,0.654,110.699
"36194","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"ooooh",4,723573,63,0.398,0.654,110.699
"36195","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"phone",25,723573,63,0.398,0.654,110.699
"36196","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"bout",49,723573,63,0.398,0.654,110.699
"36197","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"store",6,723573,63,0.398,0.654,110.699
"36198","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"block",19,723573,63,0.398,0.654,110.699
"36199","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"bruh",1,723573,63,0.398,0.654,110.699
"36200","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"killed",28,723573,63,0.398,0.654,110.699
"36201","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"hangs",1,723573,63,0.398,0.654,110.699
"36202","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"tired",32,723573,63,0.398,0.654,110.699
"36203","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"runnin",18,723573,63,0.398,0.654,110.699
"36204","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"homie",21,723573,63,0.398,0.654,110.699
"36205","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"huntin",1,723573,63,0.398,0.654,110.699
"36206","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"retirin",1,723573,63,0.398,0.654,110.699
"36207","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"nothin",32,723573,63,0.398,0.654,110.699
"36208","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"tires",1,723573,63,0.398,0.654,110.699
"36209","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"screechin",1,723573,63,0.398,0.654,110.699
"36210","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"driver",2,723573,63,0.398,0.654,110.699
"36211","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"rubbin",1,723573,63,0.398,0.654,110.699
"36212","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"wheel",3,723573,63,0.398,0.654,110.699
"36213","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"dyin",12,723573,63,0.398,0.654,110.699
"36214","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"thirst",16,723573,63,0.398,0.654,110.699
"36215","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"dope",6,723573,63,0.398,0.654,110.699
"36216","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"corner",6,723573,63,0.398,0.654,110.699
"36217","Kendrick","sing about me, i'm dying of thirst","good kid, m.a.a.d. city",2012,3757000,"coroner",2,723573,63,0.398,0.654,110.699
